make_model,component_id,equipment_type,make,model,failure_count,mtbf_hours,mtbr_hours,mttr_hours,failure_rate_per_1000h,vessels_affected,root_cause_human_error,root_cause_operational_error,root_cause_machinery_failure,root_cause_other,root_cause_unknown,root_cause_percentage_confirmed,first_failure_date,last_failure_date,top_failure_mode,top_failure_mode_count,top_failure_mode_rate,failure_mode_distribution,trend,action_inspect_count,action_repair_count,action_replace_count,action_temporary_count,action_recurrence_rate,action_recurrence_by_type,highest_recurrence_action,highest_recurrence_rate,mtbf_before_action,mtbf_after_action,action_permanently_eliminates,stakeholder_communication_summary,estimated_cost_per_failure,total_cost_impact,stock_risk,parts_per_failure,top_parts,top_parts_consumption,parts_detail_json,fleet_avg_mtbf_hours,mtbf_vs_fleet,total_failures,total_vessels,overall_mtbf_hours,overall_failure_rate_per_1000h,component_count,first_failure_date_summary,last_failure_date_summary,equipment_type_summary,make_summary,model_summary,fleet_avg_mtbf_hours_summary,fleet_avg_failure_rate_per_1000h,bad_actor_rank,is_bad_actor
DAIHATSU DIESEL MFG. CO. LTD. 6DE-18,Engine (General),Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,78,108.15584415584415,,,9.365994236311238,10,0,12,82,922,0,100.0,2025-01-02,2025-12-15,STOPPED,12,12000.0,"{'ALARM': {'count': 86, 'failure_rate': 11.025641025641026, 'mtbf': 91.76470588235294, 'vessels': 5}, 'Other': {'count': 918, 'failure_rate': 110.23054755043228, 'mtbf': 9.081788440567067, 'vessels': 10}, 'STOPPED': {'count': 12, 'failure_rate': 12000.0, 'mtbf': 0.0, 'vessels': 1}}",→,0,0,0,0,96.9488188976378,{'Other': 96.9488188976378},Other,96.9488188976378,73.89473684210526,134.52631578947367,False,"maker, communication",78.33333333333333,6110.0,Low,11.551282051282051,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-88.0239558978005,115,10,597.2311688311688,8.336467605951853,7,2024-12-30,2025-12-15,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,903.1015854056559,3.8932163757871767,1.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DE-18,Exhaust Valve,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,1,,,,,1,0,0,0,25,0,100.0,2025-01-31,2025-01-31,Other,25,25000.0,"{'Other': {'count': 25, 'failure_rate': 25000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,communication,300.0,300.0,Low,76.0,['Exhaust'],[76],"[{""part_name"": ""Exhaust"", ""count"": 76, ""unit_cost"": 3.95, ""total_cost"": 300.0}]",903.1015854056559,,115,10,597.2311688311688,8.336467605951853,7,2024-12-30,2025-12-15,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,903.1015854056559,3.8932163757871767,,
DAIHATSU DIESEL MFG. CO. LTD. 6DE-18,Fuel System,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,5,1536.0,,,0.8138020833333334,3,0,0,8,70,0,100.0,2025-02-28,2025-11-11,Other,78,12.6953125,"{'Other': {'count': 78, 'failure_rate': 12.6953125, 'mtbf': 79.79220779220779, 'vessels': 3}}",↑,0,0,0,0,80.76923076923077,{'Other': 80.76923076923077},Other,80.76923076923077,312.0,1068.0,True,communication,75.0,375.0,Low,10.8,"['FO Injector', 'FO Pump']","[41, 13]","[{""part_name"": ""FO Injector"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""FO Pump"", ""count"": 13, ""unit_cost"": 17.31, ""total_cost"": 225.0}]",903.1015854056559,70.08053410847,115,10,597.2311688311688,8.336467605951853,7,2024-12-30,2025-12-15,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,903.1015854056559,3.8932163757871767,4.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DE-18,Lubrication System,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,1,,,,,1,0,0,0,14,0,100.0,2025-02-20,2025-02-20,Other,14,14000.0,"{'Other': {'count': 14, 'failure_rate': 14000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,680.0,680.0,Low,41.0,"['LO Cooler', 'LO Pressure Switch', 'LO Pump']","[19, 15, 7]","[{""part_name"": ""LO Cooler"", ""count"": 19, ""unit_cost"": 25.26, ""total_cost"": 480.0}, {""part_name"": ""LO Pressure Switch"", ""count"": 15, ""unit_cost"": 6.67, ""total_cost"": 100.0}, {""part_name"": ""LO Pump"", ""count"": 7, ""unit_cost"": 14.29, ""total_cost"": 100.0}]",903.1015854056559,,115,10,597.2311688311688,8.336467605951853,7,2024-12-30,2025-12-15,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,903.1015854056559,3.8932163757871767,,
DAIHATSU DIESEL MFG. CO. LTD. 6DE-18,Starting Air System,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,9,822.0,,,1.3686131386861315,3,0,3,34,150,0,100.0,2025-02-10,2025-11-11,Other,187,28.436739659367397,"{'Other': {'count': 187, 'failure_rate': 28.436739659367397, 'mtbf': 35.354838709677416, 'vessels': 3}}",↑,0,0,0,0,89.83957219251337,{'Other': 89.83957219251337},Other,89.83957219251337,1200.0,660.0,False,communication,22.22222222222222,200.0,Low,21.555555555555557,"['Air Manifold', 'Actuator']","[116, 78]","[{""part_name"": ""Air Manifold"", ""count"": 116, ""unit_cost"": 0.86, ""total_cost"": 100.0}, {""part_name"": ""Actuator"", ""count"": 78, ""unit_cost"": 1.28, ""total_cost"": 100.0}]",903.1015854056559,-8.980339168514096,115,10,597.2311688311688,8.336467605951853,7,2024-12-30,2025-12-15,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,903.1015854056559,3.8932163757871767,3.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DE-18,Turbocharger,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,19,448.0,,,2.3561507936507935,2,0,0,9,294,0,100.0,2024-12-30,2025-12-01,Other,18,18000.0,"{'High Temperature': {'count': 285, 'failure_rate': 35.342261904761905, 'mtbf': 28.3943661971831, 'vessels': 2}, 'Other': {'count': 18, 'failure_rate': 18000.0, 'mtbf': 0.0, 'vessels': 1}}",↑,0,0,0,0,96.36963696369637,{'Other': 96.36963696369637},Other,96.36963696369637,402.0,501.3333333333333,False,"maker, communication",44.73684210526316,850.0,Low,1.6842105263157894,"['Turbo Exhaust', 'Turbocharger']","[20, 12]","[{""part_name"": ""Turbo Exhaust"", ""count"": 20, ""unit_cost"": 10.0, ""total_cost"": 200.0}, {""part_name"": ""Turbocharger"", ""count"": 12, ""unit_cost"": 54.17, ""total_cost"": 650.0}]",903.1015854056559,-50.39317755169625,115,10,597.2311688311688,8.336467605951853,7,2024-12-30,2025-12-15,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-18,903.1015854056559,3.8932163757871767,2.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DE-23,Engine (General),Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-23,6,105.6,,,11.363636363636363,1,0,0,0,28,0,100.0,2025-01-21,2025-02-12,LEAK,9,375.0,"{'LEAK': {'count': 9, 'failure_rate': 375.0, 'mtbf': 3.0, 'vessels': 1}, 'Other': {'count': 19, 'failure_rate': 35.984848484848484, 'mtbf': 29.333333333333332, 'vessels': 1}}",→,0,0,0,0,57.14285714285714,{'Other': 57.14285714285714},Other,57.14285714285714,24.0,228.0,True,,1018.3333333333334,6110.0,Low,150.16666666666666,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-88.30696328004268,7,1,105.6,11.363636363636363,2,2025-01-21,2025-02-24,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-23,903.1015854056559,3.8932163757871767,1.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DE-23,Fuel System,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-23,1,,,,,1,0,0,0,1,0,100.0,2025-02-24,2025-02-24,Other,1,1000.0,"{'Other': {'count': 1, 'failure_rate': 1000.0, 'mtbf': None, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,375.0,375.0,Low,54.0,"['FO Injector', 'FO Pump']","[41, 13]","[{""part_name"": ""FO Injector"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""FO Pump"", ""count"": 13, ""unit_cost"": 17.31, ""total_cost"": 225.0}]",903.1015854056559,,7,1,105.6,11.363636363636363,2,2025-01-21,2025-02-24,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DE-23,903.1015854056559,3.8932163757871767,,
DAIHATSU DIESEL MFG. CO. LTD. 6DK 20E,Cooling water system,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,6,1128.0,,,1.0638297872340425,1,0,0,33,139,0,100.0,2025-01-06,2025-08-29,Other,129,27.849740932642487,"{'LOW TEMPERATURE': {'count': 43, 'failure_rate': 8.218654434250764, 'mtbf': 124.57142857142857, 'vessels': 1}, 'Other': {'count': 129, 'failure_rate': 27.849740932642487, 'mtbf': 36.1875, 'vessels': 1}}",→,0,0,0,0,75.5813953488372,{'Other': 75.5813953488372},Other,75.5813953488372,756.0,1560.0,True,communication,279.1666666666667,1675.0,Low,40.5,"['Cooler', 'JW Pump', 'JW Hose', 'JW Pump Seal', 'Transducer']","[142, 16, 15, 15, 15]","[{""part_name"": ""Cooler"", ""count"": 142, ""unit_cost"": 1.23, ""total_cost"": 175.0}, {""part_name"": ""JW Pump"", ""count"": 16, ""unit_cost"": 17.19, ""total_cost"": 275.0}, {""part_name"": ""JW Hose"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""JW Pump Seal"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""Transducer"", ""count"": 15, ""unit_cost"": 20.0, ""total_cost"": 300.0}, {""part_name"": ""JW Transducer"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Seal"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""JW Seal"", ""count"": 9, ""unit_cost"": 13.89, ""total_cost"": 125.0}, {""part_name"": ""Intercooler"", ""count"": 8, ""unit_cost"": 12.5, ""total_cost"": 100.0}]",903.1015854056559,24.902892235907665,38,1,614.0769230769231,2.84532252617359,5,2025-01-06,2025-12-12,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,903.1015854056559,3.8932163757871767,3.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DK 20E,Engine (General),Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,14,452.3076923076923,,,2.3809523809523814,1,0,0,61,213,0,100.0,2025-04-11,2025-12-12,ALARM,17,17000.0,"{'ALARM': {'count': 17, 'failure_rate': 17000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 257, 'failure_rate': 43.70748299319728, 'mtbf': 22.96875, 'vessels': 1}}",→,0,0,0,0,94.52554744525547,{'Other': 94.52554744525547},Other,94.52554744525547,624.0,252.0,False,"maker, communication",436.42857142857144,6110.0,Low,64.35714285714286,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-49.91618887430871,38,1,614.0769230769231,2.84532252617359,5,2025-01-06,2025-12-12,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,903.1015854056559,3.8932163757871767,1.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DK 20E,Hydraulic Hose,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,1,,,,,1,0,0,3,15,0,100.0,2025-09-18,2025-09-18,Other,18,18000.0,"{'Other': {'count': 18, 'failure_rate': 18000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,"maker, communication",100.0,100.0,Low,73.0,['Flex Hose'],[73],"[{""part_name"": ""Flex Hose"", ""count"": 73, ""unit_cost"": 1.37, ""total_cost"": 100.0}]",903.1015854056559,,38,1,614.0769230769231,2.84532252617359,5,2025-01-06,2025-12-12,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,903.1015854056559,3.8932163757871767,,
DAIHATSU DIESEL MFG. CO. LTD. 6DK 20E,Lubrication System,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,2,336.0,,,5.952380952380952,1,0,0,10,61,0,100.0,2025-06-30,2025-07-14,Other,36,36000.0,"{'HIGH TEMPERATURE': {'count': 35, 'failure_rate': 35000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 36, 'failure_rate': 36000.0, 'mtbf': 0.0, 'vessels': 1}}",→,0,0,0,0,4.225352112676056,{'Other': 4.225352112676056},Other,4.225352112676056,,,False,,340.0,680.0,Low,20.5,"['LO Cooler', 'LO Pressure Switch', 'LO Pump']","[19, 15, 7]","[{""part_name"": ""LO Cooler"", ""count"": 19, ""unit_cost"": 25.26, ""total_cost"": 480.0}, {""part_name"": ""LO Pressure Switch"", ""count"": 15, ""unit_cost"": 6.67, ""total_cost"": 100.0}, {""part_name"": ""LO Pump"", ""count"": 7, ""unit_cost"": 14.29, ""total_cost"": 100.0}]",903.1015854056559,-62.794883163772184,38,1,614.0769230769231,2.84532252617359,5,2025-01-06,2025-12-12,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,903.1015854056559,3.8932163757871767,,
DAIHATSU DIESEL MFG. CO. LTD. 6DK 20E,Turbocharger,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,15,540.0,,,1.984126984126984,1,0,0,98,363,0,100.0,2025-01-30,2025-12-11,Other,117,135.41666666666666,"{'HIGH TEMPERATURE': {'count': 101, 'failure_rate': 15.1378896882494, 'mtbf': 66.72, 'vessels': 1}, 'High Temperature': {'count': 243, 'failure_rate': 40.33864541832669, 'mtbf': 24.892561983471076, 'vessels': 1}, 'Other': {'count': 117, 'failure_rate': 135.41666666666666, 'mtbf': 7.448275862068965, 'vessels': 1}}",↑,0,0,0,0,97.61388286334056,{'Other': 97.61388286334056},Other,97.61388286334056,404.0,730.2857142857143,False,"maker, communication",56.666666666666664,850.0,Low,2.1333333333333333,"['Turbo Exhaust', 'Turbocharger']","[20, 12]","[{""part_name"": ""Turbo Exhaust"", ""count"": 20, ""unit_cost"": 10.0, ""total_cost"": 200.0}, {""part_name"": ""Turbocharger"", ""count"": 12, ""unit_cost"": 54.17, ""total_cost"": 650.0}]",903.1015854056559,-40.20606222749101,38,1,614.0769230769231,2.84532252617359,5,2025-01-06,2025-12-12,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK 20E,903.1015854056559,3.8932163757871767,2.0,True
DAIHATSU DIESEL MFG. CO. LTD. 6DK-20,Cooling water system,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK-20,1,,,,,1,0,0,0,7,0,100.0,2024-12-12,2024-12-12,Other,7,7000.0,"{'Other': {'count': 7, 'failure_rate': 7000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,1675.0,1675.0,Low,243.0,"['Cooler', 'JW Pump', 'JW Hose', 'JW Pump Seal', 'Transducer']","[142, 16, 15, 15, 15]","[{""part_name"": ""Cooler"", ""count"": 142, ""unit_cost"": 1.23, ""total_cost"": 175.0}, {""part_name"": ""JW Pump"", ""count"": 16, ""unit_cost"": 17.19, ""total_cost"": 275.0}, {""part_name"": ""JW Hose"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""JW Pump Seal"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""Transducer"", ""count"": 15, ""unit_cost"": 20.0, ""total_cost"": 300.0}, {""part_name"": ""JW Transducer"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Seal"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""JW Seal"", ""count"": 9, ""unit_cost"": 13.89, ""total_cost"": 125.0}, {""part_name"": ""Intercooler"", ""count"": 8, ""unit_cost"": 12.5, ""total_cost"": 100.0}]",903.1015854056559,,6,1,948.0,1.3185654008438819,2,2024-12-12,2025-05-19,Aux Engine,DAIHATSU DIESEL MFG. CO. LTD.,6DK-20,903.1015854056559,3.8932163757871767,,
